,funded_month,investor_state_code,Count,latitude,longitude
1486,2012-09,TN,7,35.7449,-86.7489
1487,2012-04,TN,8,35.7449,-86.7489
1488,2013-09,TN,9,35.7449,-86.7489
1489,2012-01,TN,10,35.7449,-86.7489
1490,2008-09,UT,1,40.1135,-111.8535
1491,2008-12,UT,1,40.1135,-111.8535
1492,2012-12,UT,1,40.1135,-111.8535
1493,2009-05,UT,1,40.1135,-111.8535
1494,2008-05,UT,1,40.1135,-111.8535
1495,2009-03,UT,1,40.1135,-111.8535
1496,2007-07,UT,1,40.1135,-111.8535
1497,2007-08,UT,1,40.1135,-111.8535
1498,2007-05,UT,1,40.1135,-111.8535
1499,2007-04,UT,1,40.1135,-111.8535
1500,2008-01,UT,1,40.1135,-111.8535
1501,2007-12,UT,1,40.1135,-111.8535
1502,2012-06,UT,1,40.1135,-111.8535
1503,2012-05,UT,1,40.1135,-111.8535
1504,2010-12,UT,1,40.1135,-111.8535
1505,2010-01,UT,1,40.1135,-111.8535
1506,2010-04,UT,1,40.1135,-111.8535
1507,2009-10,UT,1,40.1135,-111.8535
1508,2010-05,UT,1,40.1135,-111.8535
1509,2010-07,UT,1,40.1135,-111.8535
1510,2004-05,UT,1,40.1135,-111.8535
1511,2006-07,UT,1,40.1135,-111.8535
1512,2006-02,UT,1,40.1135,-111.8535
1513,2006-08,UT,1,40.1135,-111.8535
1514,2005-03,UT,1,40.1135,-111.8535
1515,2005-10,UT,1,40.1135,-111.8535
1516,2005-01,UT,2,40.1135,-111.8535
1517,2010-06,UT,2,40.1135,-111.8535
1518,2012-02,UT,2,40.1135,-111.8535
1519,2009-11,UT,2,40.1135,-111.8535
1520,2009-09,UT,2,40.1135,-111.8535
1521,2009-02,UT,2,40.1135,-111.8535
1522,2010-03,UT,2,40.1135,-111.8535
1523,2009-01,UT,2,40.1135,-111.8535
1524,2011-10,UT,2,40.1135,-111.8535
1525,2011-01,UT,2,40.1135,-111.8535
1526,2013-05,UT,2,40.1135,-111.8535
1527,2012-01,UT,2,40.1135,-111.8535
1528,2006-10,UT,2,40.1135,-111.8535
1529,2012-08,UT,2,40.1135,-111.8535
1530,2007-10,UT,2,40.1135,-111.8535
1531,2011-03,UT,2,40.1135,-111.8535
1532,2007-03,UT,2,40.1135,-111.8535
1533,2007-02,UT,2,40.1135,-111.8535
1534,2008-04,UT,2,40.1135,-111.8535
1535,2005-06,UT,2,40.1135,-111.8535
1536,2008-03,UT,2,40.1135,-111.8535
1537,2008-06,UT,2,40.1135,-111.8535
1538,2012-09,UT,2,40.1135,-111.8535
1539,2011-06,UT,3,40.1135,-111.8535
1540,2010-10,UT,3,40.1135,-111.8535
1541,2005-05,UT,3,40.1135,-111.8535
1542,2011-07,UT,3,40.1135,-111.8535
1543,2010-02,UT,3,40.1135,-111.8535
1544,2010-09,UT,3,40.1135,-111.8535
1545,2010-08,UT,3,40.1135,-111.8535
1546,2011-02,UT,3,40.1135,-111.8535
1547,2011-05,UT,3,40.1135,-111.8535
1548,2008-08,UT,3,40.1135,-111.8535
1549,2007-09,UT,3,40.1135,-111.8535
1550,2006-11,UT,3,40.1135,-111.8535
1551,2013-08,UT,3,40.1135,-111.8535
1552,2011-12,UT,3,40.1135,-111.8535
1553,2012-03,UT,3,40.1135,-111.8535
1554,2013-03,UT,3,40.1135,-111.8535
1555,2013-02,UT,3,40.1135,-111.8535
1556,2009-07,UT,3,40.1135,-111.8535
1557,2013-06,UT,3,40.1135,-111.8535
1558,2011-04,UT,4,40.1135,-111.8535
1559,2007-01,UT,4,40.1135,-111.8535
1560,2006-09,UT,4,40.1135,-111.8535
1561,2013-04,UT,4,40.1135,-111.8535
1562,2013-11,UT,4,40.1135,-111.8535
1563,2005-02,UT,4,40.1135,-111.8535
1564,2005-09,UT,4,40.1135,-111.8535
1565,2012-04,UT,4,40.1135,-111.8535
1566,2009-04,UT,4,40.1135,-111.8535
1567,2009-08,UT,4,40.1135,-111.8535
1568,2012-11,UT,4,40.1135,-111.8535
1569,2011-08,UT,4,40.1135,-111.8535
1570,2011-11,UT,4,40.1135,-111.8535
1571,2008-02,UT,5,40.1135,-111.8535
1572,2009-12,UT,5,40.1135,-111.8535
1573,2012-10,UT,5,40.1135,-111.8535
1574,2013-01,UT,5,40.1135,-111.8535
1575,2013-07,UT,5,40.1135,-111.8535
1576,2013-12,UT,6,40.1135,-111.8535
1577,2013-10,UT,7,40.1135,-111.8535
1578,2013-09,UT,8,40.1135,-111.8535
1579,2012-07,UT,8,40.1135,-111.8535
1580,2013-02,GRC,1,39.0,22.0
1581,2013-01,GRC,1,39.0,22.0
1582,2007-11,GRC,1,39.0,22.0
1583,2012-07,GRC,1,39.0,22.0
1584,2011-04,GRC,1,39.0,22.0
1585,2011-01,GRC,1,39.0,22.0
1586,2011-12,GRC,1,39.0,22.0
1587,2012-01,GRC,1,39.0,22.0
1588,2011-11,GRC,1,39.0,22.0
1589,2010-01,GRC,1,39.0,22.0
1590,2012-11,GRC,1,39.0,22.0
1591,2010-04,GRC,1,39.0,22.0
1592,2012-10,GRC,1,39.0,22.0
1593,2005-10,GRC,1,39.0,22.0
1594,2013-10,GRC,1,39.0,22.0
1595,2013-11,GRC,1,39.0,22.0
1596,2006-06,GRC,1,39.0,22.0
1597,2013-09,GRC,1,39.0,22.0
1598,2013-07,GRC,2,39.0,22.0
1599,2013-03,GRC,2,39.0,22.0
1600,2008-10,BEL,1,50.8333,4.0
1601,2008-07,BEL,1,50.8333,4.0
1602,2008-06,BEL,1,50.8333,4.0
1603,2008-09,BEL,1,50.8333,4.0
1604,2008-08,BEL,1,50.8333,4.0
1605,2009-04,BEL,1,50.8333,4.0
1606,2007-09,BEL,1,50.8333,4.0
1607,2007-04,BEL,1,50.8333,4.0
1608,2013-05,BEL,1,50.8333,4.0
1609,2011-05,BEL,1,50.8333,4.0
1610,2012-06,BEL,1,50.8333,4.0
1611,2011-01,BEL,1,50.8333,4.0
1612,2011-03,BEL,1,50.8333,4.0
1613,2010-02,BEL,1,50.8333,4.0
1614,2012-12,BEL,1,50.8333,4.0
1615,2010-07,BEL,1,50.8333,4.0
1616,2010-08,BEL,1,50.8333,4.0
1617,2004-06,BEL,1,50.8333,4.0
1618,2006-08,BEL,1,50.8333,4.0
1619,2004-12,BEL,1,50.8333,4.0
1620,2006-12,BEL,1,50.8333,4.0
1621,2010-05,BEL,2,50.8333,4.0
1622,2008-11,BEL,2,50.8333,4.0
1623,2005-11,BEL,2,50.8333,4.0
1624,2005-12,BEL,2,50.8333,4.0
1625,2009-11,BEL,2,50.8333,4.0
1626,2009-09,BEL,2,50.8333,4.0
1627,2011-10,BEL,2,50.8333,4.0
1628,2009-05,BEL,2,50.8333,4.0
1629,2013-11,BEL,2,50.8333,4.0
1630,2005-05,BEL,2,50.8333,4.0
1631,2012-08,BEL,2,50.8333,4.0
1632,2007-08,BEL,2,50.8333,4.0
1633,2010-12,BEL,2,50.8333,4.0
1634,2007-06,BEL,2,50.8333,4.0
1635,2011-02,BEL,2,50.8333,4.0
1636,2012-02,BEL,2,50.8333,4.0
1637,2007-07,BEL,2,50.8333,4.0
1638,2012-07,BEL,2,50.8333,4.0
1639,2005-04,BEL,2,50.8333,4.0
1640,2011-12,BEL,2,50.8333,4.0
1641,2006-07,BEL,2,50.8333,4.0
1642,2012-04,BEL,2,50.8333,4.0
1643,2008-01,BEL,2,50.8333,4.0
1644,2011-06,BEL,3,50.8333,4.0
1645,2011-04,BEL,3,50.8333,4.0
1646,2010-06,BEL,3,50.8333,4.0
1647,2010-01,BEL,3,50.8333,4.0
1648,2010-09,BEL,3,50.8333,4.0
1649,2006-05,BEL,3,50.8333,4.0
1650,2013-10,BEL,3,50.8333,4.0
1651,2013-02,BEL,3,50.8333,4.0
1652,2006-09,BEL,3,50.8333,4.0
1653,2013-03,BEL,3,50.8333,4.0
1654,2013-12,BEL,4,50.8333,4.0
1655,2012-09,BEL,4,50.8333,4.0
1656,2013-07,BEL,4,50.8333,4.0
1657,2007-03,BEL,4,50.8333,4.0
1658,2007-10,BEL,4,50.8333,4.0
1659,2013-08,BEL,4,50.8333,4.0
1660,2006-03,BEL,4,50.8333,4.0
1661,2010-04,BEL,4,50.8333,4.0
1662,2011-09,BEL,4,50.8333,4.0
1663,2009-10,BEL,4,50.8333,4.0
1664,2012-05,BEL,4,50.8333,4.0
1665,2013-01,BEL,4,50.8333,4.0
1666,2009-08,BEL,4,50.8333,4.0
1667,2010-10,BEL,4,50.8333,4.0
1668,2008-03,BEL,4,50.8333,4.0
1669,2006-06,BEL,4,50.8333,4.0
1670,2013-09,BEL,4,50.8333,4.0
1671,2011-07,BEL,5,50.8333,4.0
1672,2012-01,BEL,5,50.8333,4.0
1673,2011-08,BEL,5,50.8333,4.0
1674,2007-12,BEL,5,50.8333,4.0
1675,2013-06,BEL,5,50.8333,4.0
1676,2007-05,BEL,5,50.8333,4.0
1677,2012-10,BEL,5,50.8333,4.0
1678,2007-02,BEL,6,50.8333,4.0
1679,2008-04,BEL,6,50.8333,4.0
1680,2008-12,BEL,6,50.8333,4.0
1681,2012-03,BEL,7,50.8333,4.0
1682,2007-01,BEL,7,50.8333,4.0
1683,2012-11,BEL,9,50.8333,4.0
1684,2008-10,CYM,1,19.5,-80.5
1685,2008-07,CYM,1,19.5,-80.5
1686,2013-01,CYM,1,19.5,-80.5
1687,2009-02,CYM,1,19.5,-80.5
1688,2013-07,CYM,1,19.5,-80.5
1689,2007-02,CYM,1,19.5,-80.5
1690,2007-12,CYM,1,19.5,-80.5
1691,2007-11,CYM,1,19.5,-80.5
1692,2012-07,CYM,1,19.5,-80.5
1693,2012-06,CYM,1,19.5,-80.5
1694,2011-03,CYM,1,19.5,-80.5
1695,2011-12,CYM,1,19.5,-80.5
1696,2010-04,CYM,1,19.5,-80.5
1697,2010-01,CYM,1,19.5,-80.5
1698,2010-12,CYM,1,19.5,-80.5
1699,2010-11,CYM,1,19.5,-80.5
1700,2010-06,CYM,1,19.5,-80.5
1701,2013-11,CYM,1,19.5,-80.5
1702,2013-12,CYM,1,19.5,-80.5
1703,2013-02,CYM,2,19.5,-80.5
1704,2008-10,ID,1,44.2394,-114.5103
1705,2008-12,ID,1,44.2394,-114.5103
1706,2008-07,ID,1,44.2394,-114.5103
1707,2009-08,ID,1,44.2394,-114.5103
1708,2009-03,ID,1,44.2394,-114.5103
1709,2007-07,ID,1,44.2394,-114.5103
1710,2013-06,ID,1,44.2394,-114.5103
1711,2007-06,ID,1,44.2394,-114.5103
1712,2008-04,ID,1,44.2394,-114.5103
1713,2007-10,ID,1,44.2394,-114.5103
1714,2007-12,ID,1,44.2394,-114.5103
1715,2008-01,ID,1,44.2394,-114.5103
1716,2009-09,ID,1,44.2394,-114.5103
1717,2011-06,ID,1,44.2394,-114.5103
1718,2011-08,ID,1,44.2394,-114.5103
1719,2011-02,ID,1,44.2394,-114.5103
1720,2011-03,ID,1,44.2394,-114.5103
1721,2011-09,ID,1,44.2394,-114.5103
1722,2012-05,ID,1,44.2394,-114.5103
1723,2010-04,ID,1,44.2394,-114.5103
1724,2010-03,ID,1,44.2394,-114.5103
1725,2009-10,ID,1,44.2394,-114.5103
1726,2009-12,ID,1,44.2394,-114.5103
1727,2009-11,ID,1,44.2394,-114.5103
1728,2010-10,ID,1,44.2394,-114.5103
1729,2013-08,ID,1,44.2394,-114.5103
1730,2006-03,ID,1,44.2394,-114.5103
1731,2006-09,ID,1,44.2394,-114.5103
1732,2006-05,ID,1,44.2394,-114.5103
1733,2010-01,ID,2,44.2394,-114.5103
1734,2009-06,ID,2,44.2394,-114.5103
1735,2010-09,ID,2,44.2394,-114.5103
1736,2011-04,ID,3,44.2394,-114.5103
1737,2012-01,ID,3,44.2394,-114.5103
1738,2008-10,AUT,1,47.3333,13.3333
1739,2008-06,AUT,1,47.3333,13.3333
1740,2007-08,AUT,1,47.3333,13.3333
1741,2007-07,AUT,1,47.3333,13.3333
1742,2007-09,AUT,1,47.3333,13.3333
1743,2007-06,AUT,1,47.3333,13.3333
1744,2011-05,AUT,1,47.3333,13.3333
1745,2012-08,AUT,1,47.3333,13.3333
1746,2011-04,AUT,1,47.3333,13.3333
1747,2012-01,AUT,1,47.3333,13.3333
1748,2011-09,AUT,1,47.3333,13.3333
1749,2009-11,AUT,1,47.3333,13.3333
1750,2010-06,AUT,1,47.3333,13.3333
1751,2005-06,AUT,1,47.3333,13.3333
1752,2007-01,AUT,1,47.3333,13.3333
1753,2013-12,AUT,1,47.3333,13.3333
1754,2006-01,AUT,1,47.3333,13.3333
1755,2006-06,AUT,1,47.3333,13.3333
1756,2006-07,AUT,1,47.3333,13.3333
1757,2006-11,AUT,2,47.3333,13.3333
1758,2013-07,AUT,2,47.3333,13.3333
1759,2005-04,AUT,2,47.3333,13.3333
1760,2010-03,AUT,3,47.3333,13.3333
1761,2007-11,AUT,3,47.3333,13.3333
1762,2008-11,FL,1,27.8333,-81.717
1763,2008-07,FL,1,27.8333,-81.717
1764,2008-09,FL,1,27.8333,-81.717
1765,2009-06,FL,1,27.8333,-81.717
1766,2009-08,FL,1,27.8333,-81.717
1767,2009-03,FL,1,27.8333,-81.717
1768,2009-02,FL,1,27.8333,-81.717
1769,2007-07,FL,1,27.8333,-81.717
1770,2007-06,FL,1,27.8333,-81.717
1771,2007-02,FL,1,27.8333,-81.717
1772,2008-02,FL,1,27.8333,-81.717
1773,2007-12,FL,1,27.8333,-81.717
1774,2012-07,FL,1,27.8333,-81.717
1775,2012-08,FL,1,27.8333,-81.717
1776,2012-02,FL,1,27.8333,-81.717
1777,2011-11,FL,1,27.8333,-81.717
1778,2010-02,FL,1,27.8333,-81.717
1779,2010-01,FL,1,27.8333,-81.717
1780,2012-12,FL,1,27.8333,-81.717
1781,2009-10,FL,1,27.8333,-81.717
1782,2009-12,FL,1,27.8333,-81.717
1783,2010-12,FL,1,27.8333,-81.717
1784,2005-05,FL,1,27.8333,-81.717
1785,2006-02,FL,1,27.8333,-81.717
1786,2005-02,FL,1,27.8333,-81.717
1787,2004-04,FL,1,27.8333,-81.717
1788,2004-10,FL,1,27.8333,-81.717
1789,2006-03,FL,1,27.8333,-81.717
1790,2005-12,FL,1,27.8333,-81.717
1791,2008-12,FL,2,27.8333,-81.717
1792,2006-06,FL,2,27.8333,-81.717
1793,2010-06,FL,2,27.8333,-81.717
1794,2006-05,FL,2,27.8333,-81.717
1795,2012-10,FL,2,27.8333,-81.717
1796,2011-07,FL,2,27.8333,-81.717
1797,2012-11,FL,2,27.8333,-81.717
1798,2005-01,FL,2,27.8333,-81.717
1799,2009-09,FL,2,27.8333,-81.717
1800,2009-01,FL,2,27.8333,-81.717
1801,2005-10,FL,2,27.8333,-81.717
1802,2009-05,FL,2,27.8333,-81.717
1803,2010-03,FL,2,27.8333,-81.717
1804,2009-04,FL,2,27.8333,-81.717
1805,2011-01,FL,2,27.8333,-81.717
1806,2007-09,FL,2,27.8333,-81.717
1807,2007-08,FL,2,27.8333,-81.717
1808,2012-03,FL,2,27.8333,-81.717
1809,2010-11,FL,2,27.8333,-81.717
1810,2007-10,FL,2,27.8333,-81.717
1811,2007-03,FL,2,27.8333,-81.717
1812,2007-05,FL,2,27.8333,-81.717
1813,2008-04,FL,2,27.8333,-81.717
1814,2006-08,FL,2,27.8333,-81.717
1815,2013-12,FL,2,27.8333,-81.717
1816,2006-09,FL,2,27.8333,-81.717
1817,2008-01,FL,2,27.8333,-81.717
1818,2005-06,FL,2,27.8333,-81.717
1819,2005-11,FL,3,27.8333,-81.717
1820,2010-10,FL,3,27.8333,-81.717
1821,2011-06,FL,3,27.8333,-81.717
1822,2005-08,FL,3,27.8333,-81.717
1823,2011-04,FL,3,27.8333,-81.717
1824,2011-03,FL,3,27.8333,-81.717
1825,2005-09,FL,3,27.8333,-81.717
1826,2010-09,FL,3,27.8333,-81.717
1827,2006-11,FL,3,27.8333,-81.717
1828,2013-02,FL,3,27.8333,-81.717
1829,2013-08,FL,3,27.8333,-81.717
1830,2011-12,FL,3,27.8333,-81.717
1831,2012-01,FL,3,27.8333,-81.717
1832,2013-05,FL,3,27.8333,-81.717
1833,2007-11,FL,3,27.8333,-81.717
1834,2006-10,FL,3,27.8333,-81.717
1835,2009-07,FL,3,27.8333,-81.717
1836,2009-11,FL,3,27.8333,-81.717
1837,2011-10,FL,3,27.8333,-81.717
1838,2013-10,FL,3,27.8333,-81.717
1839,2013-07,FL,4,27.8333,-81.717
1840,2007-01,FL,4,27.8333,-81.717
1841,2013-11,FL,4,27.8333,-81.717
1842,2006-04,FL,4,27.8333,-81.717
1843,2012-04,FL,4,27.8333,-81.717
1844,2008-06,FL,4,27.8333,-81.717
1845,2013-09,FL,4,27.8333,-81.717
1846,2013-04,FL,5,27.8333,-81.717
1847,2006-07,FL,5,27.8333,-81.717
1848,2011-02,FL,5,27.8333,-81.717
1849,2013-06,FL,6,27.8333,-81.717
1850,2013-03,FL,6,27.8333,-81.717
1851,2012-06,FL,6,27.8333,-81.717
1852,2012-05,FL,7,27.8333,-81.717
1853,2013-01,FL,9,27.8333,-81.717
1854,2012-09,FL,9,27.8333,-81.717
1855,2008-11,KY,1,37.669,-84.6514
1856,2007-06,KY,1,37.669,-84.6514
1857,2007-03,KY,1,37.669,-84.6514
1858,2007-10,KY,1,37.669,-84.6514
1859,2011-06,KY,1,37.669,-84.6514
1860,2011-08,KY,1,37.669,-84.6514
1861,2011-11,KY,1,37.669,-84.6514
1862,2012-05,KY,1,37.669,-84.6514
1863,2010-02,KY,1,37.669,-84.6514
1864,2012-11,KY,1,37.669,-84.6514
1865,2010-01,KY,1,37.669,-84.6514
1866,2009-10,KY,1,37.669,-84.6514
1867,2012-10,KY,1,37.669,-84.6514
1868,2010-07,KY,1,37.669,-84.6514
1869,2006-02,KY,1,37.669,-84.6514
1870,2005-11,KY,1,37.669,-84.6514
1871,2013-07,KY,2,37.669,-84.6514
1872,2007-05,KY,2,37.669,-84.6514
1873,2006-08,KY,2,37.669,-84.6514
1874,2010-08,KY,2,37.669,-84.6514
1875,2008-01,KY,2,37.669,-84.6514
1876,2013-01,THA,1,15.0,100.0
1877,2013-02,THA,1,15.0,100.0
1878,2011-08,THA,1,15.0,100.0
1879,2012-10,THA,1,15.0,100.0
1880,2009-11,THA,1,15.0,100.0
1881,2012-09,THA,1,15.0,100.0
1882,2013-11,THA,1,15.0,100.0
1883,2013-09,THA,1,15.0,100.0
1884,2006-12,THA,1,15.0,100.0
1885,2013-10,THA,1,15.0,100.0
1886,2008-12,PRT,1,39.5,-8.0
1887,2008-08,PRT,1,39.5,-8.0
1888,2008-07,PRT,1,39.5,-8.0
1889,2009-05,PRT,1,39.5,-8.0
1890,2012-12,PRT,1,39.5,-8.0
1891,2009-07,PRT,1,39.5,-8.0
1892,2009-01,PRT,1,39.5,-8.0
1893,2009-04,PRT,1,39.5,-8.0
1894,2007-06,PRT,1,39.5,-8.0
1895,2007-04,PRT,1,39.5,-8.0
1896,2007-11,PRT,1,39.5,-8.0
1897,2012-03,PRT,1,39.5,-8.0
1898,2010-02,PRT,1,39.5,-8.0
1899,2010-10,PRT,1,39.5,-8.0
1900,2012-08,PRT,1,39.5,-8.0
1901,2012-09,PRT,1,39.5,-8.0
1902,2006-07,PRT,1,39.5,-8.0
1903,2013-12,PRT,1,39.5,-8.0
1904,2005-06,PRT,1,39.5,-8.0
1905,2006-06,PRT,1,39.5,-8.0
1906,2007-01,PRT,1,39.5,-8.0
1907,2008-09,PRT,2,39.5,-8.0
1908,2011-09,PRT,2,39.5,-8.0
1909,2013-11,PRT,3,39.5,-8.0
1910,2011-05,PRT,3,39.5,-8.0
1911,2008-05,PRT,3,39.5,-8.0
1912,2008-12,SC,1,33.8191,-80.9066
1913,2008-06,SC,1,33.8191,-80.9066
1914,2013-05,SC,1,33.8191,-80.9066
1915,2007-05,SC,1,33.8191,-80.9066
1916,2013-06,SC,1,33.8191,-80.9066
1917,2008-01,SC,1,33.8191,-80.9066
1918,2011-07,SC,1,33.8191,-80.9066
1919,2012-03,SC,1,33.8191,-80.9066
1920,2011-09,SC,1,33.8191,-80.9066
1921,2010-03,SC,1,33.8191,-80.9066
1922,2012-11,SC,1,33.8191,-80.9066
1923,2012-08,SC,1,33.8191,-80.9066
1924,2010-06,SC,1,33.8191,-80.9066
1925,2006-10,SC,1,33.8191,-80.9066
1926,2006-03,SC,1,33.8191,-80.9066
1927,2004-04,SC,1,33.8191,-80.9066
1928,2006-06,SC,1,33.8191,-80.9066
1929,2013-07,SC,1,33.8191,-80.9066
1930,2013-09,SC,2,33.8191,-80.9066
1931,2010-02,SC,2,33.8191,-80.9066
1932,2011-06,SC,2,33.8191,-80.9066
1933,2012-05,SC,3,33.8191,-80.9066
1934,2010-07,SC,3,33.8191,-80.9066
1935,2008-08,SC,3,33.8191,-80.9066
1936,2011-11,SC,3,33.8191,-80.9066
1937,2009-01,AK,1,61.385,-152.2683
1938,2011-12,AK,1,61.385,-152.2683
1939,2011-09,AK,1,61.385,-152.2683
1940,2010-06,AK,1,61.385,-152.2683
1941,2013-09,AK,1,61.385,-152.2683
1942,2013-12,AK,1,61.385,-152.2683
1943,2009-01,BHR,1,26.0,50.55
1944,2007-04,BHR,1,26.0,50.55
1945,2007-05,BHR,1,26.0,50.55
1946,2008-05,BHR,1,26.0,50.55
1947,2010-06,BHR,1,26.0,50.55
1948,2006-04,BHR,1,26.0,50.55
1949,2009-01,HI,1,21.1098,-157.5311
1950,2013-01,HI,1,21.1098,-157.5311
1951,2013-06,HI,1,21.1098,-157.5311
1952,2010-03,HI,1,21.1098,-157.5311
1953,2010-09,HI,1,21.1098,-157.5311
1954,2012-10,HI,1,21.1098,-157.5311
1955,2013-11,HI,1,21.1098,-157.5311
1956,2013-10,HI,2,21.1098,-157.5311
1957,2013-07,HI,2,21.1098,-157.5311
1958,2013-03,HI,2,21.1098,-157.5311
1959,2013-09,HI,3,21.1098,-157.5311
1960,2013-04,HI,3,21.1098,-157.5311
1961,2009-01,IN,1,39.8647,-86.2604
1962,2009-04,IN,1,39.8647,-86.2604
1963,2013-03,IN,1,39.8647,-86.2604
1964,2007-09,IN,1,39.8647,-86.2604
1965,2007-10,IN,1,39.8647,-86.2604
1966,2011-06,IN,1,39.8647,-86.2604
1967,2011-08,IN,1,39.8647,-86.2604
1968,2011-03,IN,1,39.8647,-86.2604
1969,2011-02,IN,1,39.8647,-86.2604
1970,2012-04,IN,1,39.8647,-86.2604
1971,2011-09,IN,1,39.8647,-86.2604
1972,2010-01,IN,1,39.8647,-86.2604
1973,2012-11,IN,1,39.8647,-86.2604
1974,2010-04,IN,1,39.8647,-86.2604
1975,2010-10,IN,1,39.8647,-86.2604
1976,2012-09,IN,1,39.8647,-86.2604
1977,2010-07,IN,1,39.8647,-86.2604
1978,2013-08,IN,1,39.8647,-86.2604
1979,2006-04,IN,1,39.8647,-86.2604
1980,2006-02,IN,1,39.8647,-86.2604
1981,2013-11,IN,1,39.8647,-86.2604
1982,2005-10,IN,1,39.8647,-86.2604
1983,2006-08,IN,1,39.8647,-86.2604
1984,2006-09,IN,1,39.8647,-86.2604
1985,2013-09,IN,1,39.8647,-86.2604
1986,2006-05,IN,1,39.8647,-86.2604
1987,2006-06,IN,1,39.8647,-86.2604
1988,2006-12,IN,1,39.8647,-86.2604
1989,2006-01,IN,1,39.8647,-86.2604
1990,2013-12,IN,2,39.8647,-86.2604
1991,2011-11,IN,2,39.8647,-86.2604
1992,2009-06,IN,2,39.8647,-86.2604
1993,2012-05,IN,2,39.8647,-86.2604
1994,2009-02,IN,2,39.8647,-86.2604
1995,2006-03,IN,2,39.8647,-86.2604
1996,2009-03,IN,2,39.8647,-86.2604
1997,2010-12,IN,2,39.8647,-86.2604
1998,2012-01,IN,2,39.8647,-86.2604
1999,2007-01,IN,2,39.8647,-86.2604
2000,2007-05,IN,2,39.8647,-86.2604
2001,2011-12,IN,2,39.8647,-86.2604
2002,2012-06,IN,2,39.8647,-86.2604
2003,2009-11,IN,2,39.8647,-86.2604
2004,2008-01,IN,2,39.8647,-86.2604
2005,2010-03,IN,3,39.8647,-86.2604
2006,2010-11,IN,3,39.8647,-86.2604
2007,2010-09,IN,3,39.8647,-86.2604
2008,2009-12,IN,3,39.8647,-86.2604
2009,2012-03,IN,3,39.8647,-86.2604
2010,2009-05,IN,3,39.8647,-86.2604
2011,2013-10,IN,3,39.8647,-86.2604
2012,2013-07,IN,3,39.8647,-86.2604
2013,2009-07,IN,3,39.8647,-86.2604
2014,2013-06,IN,3,39.8647,-86.2604
2015,2012-02,IN,4,39.8647,-86.2604
2016,2012-10,IN,4,39.8647,-86.2604
2017,2013-01,IN,5,39.8647,-86.2604
2018,2013-01,POL,1,52.0,20.0
2019,2008-06,POL,1,52.0,20.0
2020,2013-05,POL,1,52.0,20.0
2021,2008-01,POL,1,52.0,20.0
2022,2011-03,POL,1,52.0,20.0
2023,2012-03,POL,1,52.0,20.0
2024,2011-08,POL,1,52.0,20.0
2025,2012-04,POL,1,52.0,20.0
2026,2010-01,POL,1,52.0,20.0
2027,2010-09,POL,1,52.0,20.0
2028,2012-08,POL,1,52.0,20.0
2029,2010-06,POL,1,52.0,20.0
2030,2010-07,POL,1,52.0,20.0
2031,2006-01,POL,1,52.0,20.0
2032,2013-08,POL,1,52.0,20.0
2033,2005-09,POL,1,52.0,20.0
2034,2013-10,POL,1,52.0,20.0
2035,2013-09,POL,2,52.0,20.0
2036,2012-12,POL,2,52.0,20.0
2037,2006-10,POL,2,52.0,20.0
2038,2012-07,POL,2,52.0,20.0
2039,2013-03,POL,2,52.0,20.0
2040,2012-09,POL,2,52.0,20.0
2041,2012-10,POL,3,52.0,20.0
2042,2013-07,POL,3,52.0,20.0
2043,2013-02,POL,5,52.0,20.0
2044,2008-12,MI,1,43.3504,-84.5603
2045,2008-09,MI,1,43.3504,-84.5603
2046,2009-08,MI,1,43.3504,-84.5603
2047,2009-07,MI,1,43.3504,-84.5603
2048,2009-02,MI,1,43.3504,-84.5603
2049,2007-09,MI,1,43.3504,-84.5603
2050,2007-03,MI,1,43.3504,-84.5603
2051,2008-05,MI,1,43.3504,-84.5603
2052,2007-11,MI,1,43.3504,-84.5603
2053,2008-01,MI,1,43.3504,-84.5603
2054,2007-12,MI,1,43.3504,-84.5603
2055,2011-08,MI,1,43.3504,-84.5603
2056,2010-02,MI,1,43.3504,-84.5603
2057,2010-04,MI,1,43.3504,-84.5603
2058,2010-12,MI,1,43.3504,-84.5603
2059,2005-10,MI,1,43.3504,-84.5603
2060,2006-02,MI,1,43.3504,-84.5603
2061,2005-05,MI,1,43.3504,-84.5603
2062,2006-07,MI,1,43.3504,-84.5603
2063,2006-11,MI,1,43.3504,-84.5603
2064,2005-06,MI,1,43.3504,-84.5603
2065,2006-04,MI,1,43.3504,-84.5603
2066,2006-08,MI,1,43.3504,-84.5603
2067,2005-09,MI,1,43.3504,-84.5603
2068,2006-03,MI,1,43.3504,-84.5603
2069,2005-08,MI,1,43.3504,-84.5603
2070,2005-04,MI,1,43.3504,-84.5603
2071,2006-12,MI,1,43.3504,-84.5603
2072,2004-12,MI,1,43.3504,-84.5603
2073,2010-06,MI,2,43.3504,-84.5603
2074,2008-10,MI,2,43.3504,-84.5603
2075,2008-11,MI,2,43.3504,-84.5603
2076,2010-01,MI,2,43.3504,-84.5603
2077,2009-11,MI,2,43.3504,-84.5603
2078,2009-12,MI,2,43.3504,-84.5603
2079,2005-12,MI,2,43.3504,-84.5603
2080,2010-03,MI,2,43.3504,-84.5603
2081,2009-01,MI,2,43.3504,-84.5603
2082,2012-08,MI,2,43.3504,-84.5603
2083,2011-01,MI,2,43.3504,-84.5603
2084,2006-10,MI,2,43.3504,-84.5603
